Well ID	SPL1	SPL2	SPL3	SPL4	SPL5	SPL6	SPL7	SPL8	SPL9	SPL10	SPL11	SPL12	SPL13	SPL14	SPL15	SPL16	SPL17	SPL18	SPL19	SPL20	SPL21	SPL22	SPL23	SPL24	SPL25	SPL26	SPL27	SPL28	SPL29	SPL30	SPL31	SPL32	SPL33	SPL34	SPL35	SPL36	SPL37	SPL38	SPL39	SPL40	SPL41	SPL42	SPL43	SPL44	SPL45	SPL46	SPL47	SPL48	SPL49	SPL50	SPL51	SPL52	SPL53	SPL54	SPL55	SPL56	SPL57	SPL58	SPL59	SPL60	SPL61	SPL62	SPL63	SPL64	SPL65	SPL66	SPL67	SPL68	SPL69	SPL70	SPL71	SPL72	SPL73	SPL74	SPL75	SPL76	SPL77	SPL78	SPL79	SPL80	SPL81	SPL82	SPL83	SPL84	SPL85	SPL86	SPL87	SPL88	SPL89	SPL90	SPL91	SPL92	SPL93	SPL94	SPL95	SPL96	
Well	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	B1	B2	B3	B4	B5	B6	B7	B8	B9	B10	B11	B12	C1	C2	C3	C4	C5	C6	C7	C8	C9	C10	C11	C12	D1	D2	D3	D4	D5	D6	D7	D8	D9	D10	D11	D12	E1	E2	E3	E4	E5	E6	E7	E8	E9	E10	E11	E12	F1	F2	F3	F4	F5	F6	F7	F8	F9	F10	F11	F12	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	H1	H2	H3	H4	H5	H6	H7	H8	H9	H10	H11	H12	
3675	30,0	14449	14260	13702	15946	15301	15477	17217	17530	16887	16927	16828	19847	14603	14711	14023	16098	15822	15702	18385	19227	19307	17956	17623	17647	14063	14895	14452	15714	15992	15538	18579	18761	17958	17640	17447	16911	14253	15498	14382	15730	14896	15203	17506	18083	17500	16557	16469	17375	13832	15215	14288	15641	15638	14134	15721	16975	16482	15685	15629	14817	14701	15704	14492	15544	15642	15139	15621	17158	16799	14562	15202	15240	14410	16329	14269	20537	15173	15134	15201	16962	16798	14640	15221	14187	14472	14838	13672	15654	14795	14942	15284	16997	16006	14001	14629	13942
3696	30,0	14758	14850	13720	15968	15489	15421	17101	17587	16909	17423	16945	19794	14621	14489	14154	16140	15859	15785	18357	19046	19084	17948	17450	17624	14121	15657	14514	15724	15731	15296	18512	18763	17936	17807	17643	16934	14275	15597	14553	15677	14851	14824	17450	18064	17239	16642	16574	17432	13925	15191	14205	15670	15631	14427	15537	16962	16250	15724	15675	14711	14832	15449	14505	15653	15265	15278	15580	17077	16812	14649	15232	15067	14471	16264	14421	20391	15246	15140	15133	16931	16874	14726	15211	14153	14376	14985	13782	15742	14667	14939	15380	20002	16011	13963	14664	13899
3717	30,0	14435	14226	13795	15927	15430	15569	17089	17605	16871	16750	16764	19883	14632	14615	13969	16056	15855	15606	18536	19133	19303	18043	17526	17810	14057	15383	14598	15639	15640	15657	18688	18761	17923	17730	17538	17106	14252	15410	14473	15614	14645	14948	17639	18027	17388	16468	16610	17321	13982	15133	14200	15714	15506	14230	15673	16970	16427	15798	15725	14762	16756	15491	14511	15681	15525	15216	15506	17079	16910	14512	15287	15252	14501	16289	14122	20725	15297	15056	15247	16993	16785	14759	15215	14250	14313	15066	13706	15721	14624	14953	15128	16918	15983	13910	14614	13884
3738	30,0	14613	14120	13591	15892	15394	15574	17166	17567	16693	17006	17154	19730	14369	14540	14116	16161	15674	15682	18579	19333	19124	17991	17495	17797	14043	14888	14463	15713	15910	15560	18579	18833	17830	17821	17598	17060	14285	15375	14478	15571	14693	14884	17463	18072	17276	16530	16413	17467	14001	15315	14250	15623	15614	14277	15631	17240	16309	15811	15657	14842	14970	15375	14465	15703	15410	15230	15578	17339	16712	14633	15181	15124	14486	16165	14154	20608	15057	15066	15207	16960	16966	14566	15300	14304	14320	14833	13708	15800	14736	14877	15252	17646	15952	13993	14624	13932
3759	30,1	14614	14307	13786	15863	15439	15548	17409	17815	16762	17337	16902	19830	14459	14584	14197	16163	15727	15787	18435	19834	19248	18034	17700	17704	13896	14844	14505	15758	15931	15604	18585	18803	18167	17994	17506	17264	14419	15505	14456	15632	14661	14890	17511	18052	17283	16687	16506	17247	13942	15415	14139	15727	15423	14022	15770	17300	16401	15794	15679	14685	14931	15424	14617	15540	15601	15176	15456	17114	16854	14679	15164	15188	14278	16189	14277	20588	15146	15130	15234	16697	16632	14810	15348	14235	14308	14888	13844	15752	14577	14887	15290	17079	16169	14039	14708	13843
3780	30,0	14643	14213	13761	15830	15402	15505	17266	17501	16926	16876	17110	19823	14582	14541	13981	16212	15630	15500	18657	19763	19270	18165	17375	17709	13964	14710	14529	15691	15599	15465	18540	18764	17834	17757	17654	17294	14233	15598	14546	15746	14505	15026	17468	17891	17145	16443	16619	17315	14001	15224	14320	15562	15468	14058	15727	17093	16281	15820	15753	14643	14356	15434	14542	15752	15405	15005	15664	17090	16757	14703	15289	15107	14393	16153	14213	20822	15219	15294	15186	16696	16795	14750	15339	14273	14377	14917	13602	16011	14543	14953	15329	17099	16040	14163	14704	13781
3801	30,0	14511	14143	13605	15900	15527	15438	17201	17579	16835	16976	16882	19893	14457	14594	14133	16259	15878	15650	18346	19912	19120	18067	17421	17678	13956	15856	14450	15724	15745	15600	18683	18703	17871	17697	17748	16971	14156	15510	14331	15637	14610	14858	17414	17973	17334	16571	16486	17429	13900	15178	14218	15756	15412	14104	15626	17071	16294	15624	15785	14868	14774	15565	14451	15682	15334	15184	15678	17204	16665	14498	15273	15083	14466	16270	14186	20769	15093	15178	15271	16824	16835	14779	15243	14205	14413	14786	13681	15823	14683	15006	15311	16896	16031	13948	14642	13731
3822	30,0	14645	14313	13708	15791	15426	15584	17132	17650	16934	16824	16783	19939	14555	14705	14160	16100	15577	15662	18426	19731	19197	18001	17440	17738	14176	14921	14549	15799	15813	15479	18505	18629	17955	17889	17586	16946	14150	15544	14487	15548	14607	14901	17373	18162	17405	16576	16357	17309	14096	15216	14237	15728	15708	14054	15706	16984	16361	15775	15619	14733	17052	15680	14574	15690	15364	15036	15636	17157	16611	14548	15130	15111	14237	16226	14138	20512	15127	15032	15291	16922	16754	14879	15311	14082	14436	14747	13745	15811	14720	14837	15213	17107	16000	13956	14582	13839
3843	30,0	14678	14223	13767	16090	15400	15497	17078	17644	17014	16975	16874	19826	14564	14638	14007	16235	15539	15842	18509	19748	19274	18002	17566	17578	13954	14837	14472	15668	15780	15364	18635	18810	18000	17736	17684	16955	14147	15250	14369	15732	14498	14869	17541	17968	17367	16534	16612	17289	14124	15341	14194	15552	15436	14047	15687	17089	16283	15833	15573	14747	15356	15560	14453	15714	15559	15084	15617	17078	16777	14559	15089	15174	14469	16291	14260	20518	15179	15060	15331	16896	16990	14563	15224	14201	14532	14911	13816	15666	14682	14959	15352	17917	16041	14111	14497	13874
3864	30,0	14686	14172	13754	16055	15518	15638	17251	17473	16921	16858	17195	19696	14576	14548	14017	16028	15651	15688	18506	19871	19147	18030	17475	17868	13916	14785	14559	15571	15690	15675	18471	18872	18029	17793	17509	17130	14038	15269	14432	15688	14604	14862	17689	18095	17298	16645	16438	17317	13884	15271	14224	15568	15432	14057	15750	17098	16291	15812	15768	14847	14280	15569	14461	15621	15331	15190	15490	17039	16745	14607	15160	15123	14275	16453	14245	20602	15219	15289	15400	16837	16801	14751	15350	14126	14335	14891	13714	15761	14798	14887	15277	17140	16152	14007	14778	13855
3885	30,0	14135	14594	13759	15813	15368	15439	17314	17338	16923	17171	17208	20064	14490	14527	14092	16063	15669	15706	18470	19954	19284	18157	17596	17813	14076	15179	14466	15763	15829	15432	18547	18697	17940	17506	17625	17012	14392	15386	14781	15655	14604	14883	17374	18009	17412	16628	16471	17484	13837	15165	14363	15610	15415	14171	15660	16922	16255	15678	15763	14808	14377	15567	14512	15635	15414	15247	15601	17124	16833	14580	15493	15115	14537	16378	14285	20616	15245	15110	15148	16769	16713	14642	15388	14176	14412	14746	13784	15754	14611	14898	15348	16925	15949	13865	14550	13744
3906	30,0	14575	14403	13578	15783	15425	15625	17221	17542	16803	16711	17157	19733	14638	14475	14013	16368	15679	15781	18269	19804	19271	18146	17530	17782	13893	15620	14583	15738	15617	15518	18754	18603	17888	17675	17761	17058	14227	15472	14649	15660	14598	14885	17496	18114	17100	16524	16527	17425	13988	15376	14424	15503	15673	14273	15646	16957	16454	15707	15807	14730	14310	15709	14585	15583	15345	15127	15451	16885	16793	14565	15305	15024	14499	16159	14406	20517	15169	14959	15312	16628	16854	14721	15260	14102	14291	14830	13720	16185	14578	14967	15305	17070	15927	13945	14593	13593
3927	30,0	14352	14171	13650	15918	15511	15548	17494	17354	16856	16818	16971	19987	14441	14756	14142	16092	15667	15693	18561	19901	19184	18143	17907	17600	14025	14896	14537	15469	15684	15412	18473	18680	17927	17613	17644	16989	14186	15377	14514	15567	14518	14881	17352	18069	17287	16616	16289	17365	13906	15254	14181	15536	15365	14195	15736	17032	16382	15682	15579	14699	14999	15557	14705	15636	15334	15281	15587	17119	16628	14661	15023	15184	14294	16143	14278	20748	15196	15263	15292	16848	16721	14693	15240	14176	14264	14700	13687	15699	14702	14863	15150	17336	16104	13857	14656	13891
3948	30,0	15444	14156	13634	15991	15518	15628	17260	17642	16942	16933	17101	19845	14580	14612	14093	16081	15638	15619	18460	20042	19037	18044	17451	17659	13972	14846	14441	15641	15881	15326	18683	18784	17895	17842	17563	17098	14175	15515	14468	15654	14545	14857	17437	17892	17224	16594	16568	17330	14001	15095	14227	15778	15531	14239	15596	16970	16274	15796	15741	14658	14398	15891	14388	15748	15329	15013	15555	17132	16795	14591	15135	15261	14479	16311	14109	20925	15254	15156	15394	16815	16752	14810	15141	14150	14480	15046	13775	15845	14683	14867	15291	16909	16156	14040	14656	13834
3969	30,0	15506	14353	13640	15835	15566	15530	17283	17636	17012	16874	17079	19697	14466	14588	13993	16083	15681	15744	18692	19922	19259	17928	17373	17821	14246	14813	14488	15720	15532	15808	18605	18702	18040	17848	17510	16812	14211	15288	14416	15785	14528	14811	17533	18091	17314	16512	16507	17490	13957	15147	14267	15697	15738	14184	15689	17062	16291	15668	15666	14714	14821	15567	14480	15661	15336	15208	15534	17082	16640	14576	15062	15039	14308	16339	14280	20392	15249	15107	15111	16763	16833	14657	15228	14174	14532	14762	13674	15861	14748	14873	15288	16989	16093	14070	14640	13842
3990	30,0	15442	14737	13589	15997	15317	15445	17151	17608	16932	17250	17084	19897	14482	14503	13997	16095	15608	15709	18544	20014	19436	17975	17516	17601	14693	14743	14614	15661	15629	15522	18684	19004	17796	17852	17241	17044	14198	15435	14591	15719	14632	14804	17391	17898	17150	16479	16467	17353	14023	15296	14229	15518	15619	14010	15698	17004	16119	15834	15670	14880	14808	15627	14567	15809	15342	14942	15491	17089	16709	14662	15280	15266	14457	16244	14125	20833	15195	15027	15241	16748	16750	14710	15149	14103	14380	14904	13729	15791	14572	14761	15324	16793	15962	13956	14615	13849
4011	30,0	15471	14174	13702	15871	15435	15561	17271	17608	16914	17424	16815	19678	14635	14667	14043	16166	15848	15615	18424	19755	19311	18099	17780	17651	14903	14801	14671	15752	15888	15436	18652	18745	17874	17515	17403	16924	14257	15410	14271	15853	14709	14799	17475	18008	17315	16498	16354	17328	13864	15376	14174	15549	15530	13941	15702	16966	16570	15560	15633	14751	15055	15432	14603	15610	15442	15206	15656	17127	16732	14554	15123	15093	14293	16195	14187	20651	15085	15189	15219	16840	16848	14726	15240	14319	14339	14704	13729	15685	14818	14988	15212	25058	15950	13880	14558	13828
4032	30,0	15324	14210	13689	15887	15428	15451	17266	17594	16657	16924	17070	19797	14476	14552	14047	16124	15671	15607	18410	19787	19131	17951	17522	17559	14882	15212	14453	15922	15647	15300	18579	18936	19016	17760	17701	17031	14191	15442	14576	15859	14666	14815	17439	18253	17290	16577	16569	17378	14031	15247	14128	15659	15347	14119	15672	16989	16251	15702	15740	14670	14303	15698	14493	15584	15300	15117	15667	17212	16893	14637	15226	15000	14447	16271	14205	20626	15168	15102	15139	16947	16834	14657	15229	14127	14379	14859	13729	15775	14571	14832	15250	16845	16078	13889	14736	13793
4053	30,0	15554	14147	13874	15929	15358	15592	17539	17423	16866	17414	16959	19769	14506	14525	14069	16106	15575	15685	18708	19903	19175	17952	17470	17765	14913	14754	14653	15775	15626	15970	18608	18743	17931	17577	17530	17062	14161	15444	14737	15501	14618	14848	17476	18057	17286	16350	16519	17325	14006	15313	14200	15618	15599	13995	15682	17131	16367	15613	15543	14715	14798	15482	14526	15611	15418	15175	15571	17039	16766	14524	15200	15149	14287	16299	14285	20693	15280	14957	15217	16752	16747	14712	15253	14224	14308	14795	13726	15948	14563	15038	15412	16900	15866	13933	14650	13914
4074	30,0	15311	14077	13688	15881	15337	15646	17300	17428	16746	16942	16942	19734	14614	14413	14070	16112	15609	15604	18428	19916	19153	17932	17602	17813	14943	15613	14513	15807	15740	15764	18583	18747	17869	17503	17690	17041	14228	15401	14403	15502	14695	14694	17574	18073	17393	16557	16527	17237	13916	15194	14083	15624	15410	14235	15623	17213	16308	15701	15657	14759	14171	15703	14604	15497	15273	15100	15622	17055	16858	14618	15215	15049	14435	16184	14286	20435	15277	15114	15067	16799	16839	14539	15293	14319	14363	14883	13773	15809	14788	14971	15255	17073	16147	13827	14648	13807
4095	30,0	15383	14188	13697	16078	15345	15530	17161	17427	16951	16949	16983	19834	14518	14681	14151	16139	15812	15629	18437	19766	19212	18193	17399	17783	15017	14844	14477	15638	15595	15519	18572	18879	17989	17737	17747	17137	14280	15401	14457	15528	14759	14919	17438	18011	17183	16666	16453	17357	13948	15457	14267	15554	15580	14205	15626	17024	16345	15575	15655	14937	14434	15517	14579	15627	15575	15081	15524	17148	16798	14537	15093	15157	14467	16356	14179	20366	15091	15094	15254	16694	16989	14731	15291	14258	14283	14856	13794	15934	14590	14992	15256	17136	16076	13989	14675	13865
4116	30,0	15359	14062	13848	15863	15428	15519	17167	17443	16913	16950	16982	19587	14446	14712	14156	16213	15621	15581	18519	19741	19079	17927	17566	17856	14842	14841	14410	15496	15633	15430	18479	18819	17900	17896	17498	17082	14185	15414	14426	15844	14635	14812	17262	17933	17393	16455	16452	17340	13919	15267	14135	15656	15522	14008	15586	17035	16253	15670	15594	14772	14173	15446	14445	15607	15456	15037	15655	17097	16973	14652	15137	15064	14325	16197	14177	20605	15074	15037	15235	16673	16780	14642	15208	14146	14449	14867	13630	15637	14680	14833	15356	17050	15922	13973	14615	13584
4137	30,1	15510	14119	13668	15799	15481	15422	17151	17473	17032	16850	16901	19821	14540	14562	14129	16054	15557	15661	18419	19891	19164	18009	17509	17752	14967	15464	14473	15642	15706	15768	18501	18848	17977	17644	17563	17033	14406	15339	14438	15621	14683	14817	17411	17985	17369	16579	16432	17433	13876	15164	14347	15633	15346	14140	15653	16949	16276	15868	15652	14817	14142	15320	14463	15618	15157	14972	15619	16913	16605	14617	15262	15200	14245	16175	14093	20675	15243	15018	15219	16704	16773	14619	15290	14263	14470	14795	13763	15655	14620	14845	15256	16990	16159	13920	14566	13744
4158	30,0	15554	14146	13739	15854	15436	15484	17195	17671	16781	17520	16909	19858	14411	14787	14019	16083	15394	15630	18670	19779	19048	18075	17457	17789	14905	14799	14479	15526	15638	15308	18345	19009	17962	17703	17554	16942	14076	15461	14599	15535	14555	14763	17381	18008	17270	16569	16501	17287	13941	15307	14092	15400	15598	14052	15658	16993	16334	15702	15705	14855	18705	15308	14606	15588	15337	15222	15607	16975	16735	14630	15256	15132	14338	16262	14158	20661	15250	15029	15160	16789	16844	14652	15180	14176	14391	14825	13737	15737	14604	14902	15431	17068	16101	13942	14455	13790
4179	30,0	15500	14213	13643	15726	15316	15399	17239	17741	16800	16893	16900	19896	14496	14415	14058	16164	15616	15661	18332	19815	19212	18285	17333	17939	14815	15478	14410	15704	15633	15532	18363	18814	17962	17607	17730	16963	14107	15424	14397	15588	14498	14822	17401	18093	17234	16390	16488	17401	14024	15187	14183	15659	15473	14244	15641	16847	16246	15624	15512	14770	14340	15487	14468	15668	15194	15145	15632	17160	16784	14605	15156	15057	14362	16211	14337	20411	15380	15130	15162	16646	16742	14628	15252	13993	14235	14754	13816	15777	14592	14775	15296	17060	16156	13967	14644	13783
4200	30,0	15437	14750	13716	15851	15398	15656	17209	17517	16951	17022	16991	19778	14503	14664	14085	16101	15726	15740	18555	19952	19013	17923	17444	17763	14828	14899	14512	15614	15523	15409	18559	18782	17883	17685	17620	17066	14137	15471	14428	15642	14574	14729	17308	18066	17294	16558	16370	17469	14066	15148	14168	15601	15487	13943	15677	17166	16241	15739	15751	14732	14204	15376	14580	15649	15295	15066	15589	17140	16575	14526	15147	15031	14368	15980	14354	20626	15258	15133	15227	16834	16861	14730	15138	14300	14439	14957	13682	15612	14493	14964	15233	16887	15976	13894	14548	13725
4221	30,0	15274	14132	13758	15744	15584	15354	17218	17453	16963	17588	17050	19846	14564	14658	14049	16293	15533	15628	18478	19958	19090	17985	17666	17684	14765	14901	14572	15749	15660	15392	18461	18741	17791	17735	17596	16968	14220	15272	14455	15584	14595	14898	17426	17995	17353	16560	16473	17381	13833	15047	14195	15633	15426	14172	15676	17112	16420	15724	15694	14761	14285	15378	14601	15594	15477	15143	15577	17073	16806	14601	15123	15009	14402	16220	14219	20605	15084	15107	15296	16762	16966	14725	15326	14142	14500	14836	13637	15646	14447	14810	15123	16851	16165	14023	14622	13888
4242	30,0	15414	14112	13871	15757	15339	15486	17063	17521	16925	16833	16877	19727	14447	14643	14130	16136	15687	15650	18446	19841	19124	18054	17552	17660	14808	14797	14510	15589	15661	15382	18590	18728	18039	17869	17462	17096	14435	15501	14379	15742	14690	14878	17494	18072	17221	16647	16475	17256	14051	15264	14090	15673	15387	14194	15605	17080	16247	15709	15732	14697	14267	15526	14434	15611	15383	15069	15578	16975	16793	14571	15174	15269	14436	16322	14253	20489	15193	15119	15210	16757	16904	14615	15246	14184	14139	14853	13715	15665	14574	14783	15304	16924	15996	13990	14465	13825
4263	30,0	15288	14431	13805	15614	15555	15588	17167	17380	16872	16839	16906	19938	14389	14630	13846	16010	15593	15667	18360	19877	19089	17939	17410	17831	14998	15224	14500	15665	15653	15626	18682	18968	17892	17670	17561	17112	14178	15384	14192	15593	14582	14814	17532	17997	17126	16545	16486	17413	14009	15231	14268	15561	15511	14224	15646	17070	16273	15535	15560	14784	14243	15309	14455	15711	15284	15101	15474	17170	16652	14550	14969	15041	14422	16068	14187	20720	15111	15066	15155	16806	16952	14758	15213	14301	14100	14801	13790	15609	14639	15008	15120	23360	16043	13925	14531	13987
4284	30,0	15373	14212	13727	15713	15390	15452	17108	17664	16769	16805	16891	19951	14610	14521	14004	16111	15574	15625	18189	19882	19170	18073	17477	17784	15091	14861	14464	15812	15620	15331	18632	18577	17901	17823	17411	17037	14254	15380	15042	15634	14597	14874	17373	18132	17273	16590	16395	17363	13954	15256	14247	15619	15451	14227	15572	16957	16375	15677	15680	14806	14412	15409	14428	15615	15336	14912	15527	17038	16852	14672	15181	15031	14361	16169	14287	20666	15284	14971	15193	16749	16768	14760	15287	14196	14181	14768	13637	15628	14526	14808	15303	16949	15866	14008	14562	13817
4305	30,0	15330	14119	13729	15632	15343	15533	17127	17416	16893	16876	16959	19811	14553	14537	14021	16122	15552	15611	18372	19717	19122	18163	17509	17826	13972	15162	14428	15720	15664	15303	18556	18753	17943	17675	17332	16999	14124	15322	14526	15749	14575	14799	17455	18017	17436	16597	16415	17303	13892	15261	14071	15697	15600	14107	15613	17065	16257	15702	15624	14692	14276	15455	14490	15620	15336	15146	15508	17145	16875	14661	15121	15136	14470	16062	14214	20909	15334	15021	15260	16708	16953	14765	15129	14138	14303	14714	13661	15639	14664	15130	15079	16928	16005	14059	14522	13737
4326	30,0	15505	14391	13756	15747	15308	15508	17081	17437	16866	17227	17044	19623	14563	14577	13920	16221	15580	15685	18352	19925	19122	17897	17566	17600	13946	14928	14504	15732	15674	15819	18485	18896	18026	17734	17736	17121	14349	15488	14457	15664	14618	14855	17396	17965	17192	16639	16505	17234	14103	15209	14162	15612	15369	14130	15640	17095	16208	15657	15652	14547	14379	15472	14518	15517	15420	15061	15560	16991	16767	14679	15213	15002	14236	16156	14193	20557	15073	15092	15202	16823	16723	14669	15287	14113	14270	15139	13819	15959	14472	14879	15331	16883	15928	14010	14503	13866
4347	30,0	15350	14118	13589	15907	15519	15612	17111	17458	16724	16775	16979	19731	14518	14558	14001	16181	15802	15605	18481	19750	19119	18112	17392	17652	13951	14873	14503	15583	15558	15692	18516	18699	17883	17741	17518	17098	14096	15376	14449	15784	14532	14695	17497	17888	17266	16628	16445	17309	13951	15293	14205	15509	15346	14108	15701	16951	16258	15643	15637	14736	14310	15427	14530	15524	15327	15041	15478	17207	16785	14578	15203	15084	14370	16110	14164	20498	15224	14998	15179	16816	16661	14611	15353	14152	14355	14840	13663	15662	14563	14902	15193	16985	16109	14016	14749	13864
